cidade_match,BAIRRO DO FATO,ano,mes,count
Maceio,Cidade Universitária,2018,4,4
Maceio,Cidade Universitária,2018,5,4
Maceio,Cidade Universitária,2018,6,3
Maceio,Cidade Universitária,2018,7,4
Maceio,Cidade Universitária,2018,8,6
Maceio,Cidade Universitária,2018,9,6
Maceio,Cidade Universitária,2018,10,2
Maceio,Cidade Universitária,2018,11,4
Maceio,Cidade Universitária,2018,12,2
Maceio,Cidade Universitária,2019,1,6
Maceio,Cidade Universitária,2019,2,6
Maceio,Cidade Universitária,2019,3,5
Maceio,Cidade Universitária,2019,4,3
Maceio,Cidade Universitária,2019,5,2
Maceio,Cidade Universitária,2019,6,2
Maceio,Cidade Universitária,2019,7,6
Maceio,Cidade Universitária,2019,8,3
Maceio,Cidade Universitária,2019,9,4
Maceio,Cidade Universitária,2019,10,1
Maceio,Cidade Universitária,2019,11,4
Maceio,Cidade Universitária,2019,12,2
Maceio,Cidade Universitária,2020,1,3
Maceio,Cidade Universitária,2020,2,5
Maceio,Cidade Universitária,2020,3,3
Maceio,Cidade Universitária,2020,4,2
Maceio,Cidade Universitária,2020,5,2
Maceio,Cidade Universitária,2020,6,3
Maceio,Cidade Universitária,2020,7,2
Maceio,Cidade Universitária,2020,8,1
Maceio,Cidade Universitária,2020,9,3
Maceio,Cidade Universitária,2020,10,1
Maceio,Cidade Universitária,2020,11,10
Maceio,Cidade Universitária,2020,12,1
Maceio,Cidade Universitária,2021,1,6
Maceio,Cidade Universitária,2021,2,8
Maceio,Cidade Universitária,2021,3,1
Maceio,Cidade Universitária,2021,4,1
Maceio,Cidade Universitária,2021,5,4
Maceio,Cidade Universitária,2021,6,3
Maceio,Cidade Universitária,2021,7,2
Maceio,Cidade Universitária,2021,8,2
Maceio,Cidade Universitária,2021,9,7
Maceio,Cidade Universitária,2021,10,3
Maceio,Cidade Universitária,2021,11,2
Maceio,Cidade Universitária,2021,12,1
Maceio,Cidade Universitária,2022,2,3
Maceio,Cidade Universitária,2022,3,5
Maceio,Cidade Universitária,2022,4,2
Maceio,Cidade Universitária,2022,5,1
Maceio,Cidade Universitária,2022,6,6
Maceio,Cidade Universitária,2022,7,4
Maceio,Cidade Universitária,2022,8,2
Maceio,Cidade Universitária,2022,9,5
Maceio,Cidade Universitária,2022,10,5
Maceio,Cidade Universitária,2022,11,3
Maceio,Cidade Universitária,2022,12,1
Maceio,Cidade Universitária,2023,1,7
Maceio,Cidade Universitária,2023,2,2
Maceio,Cidade Universitária,2023,3,4
Maceio,Cidade Universitária,2023,4,4
Maceio,Cidade Universitária,2023,5,1
Maceio,Cidade Universitária,2023,6,4
Maceio,Cidade Universitária,2023,7,3
Maceio,Cidade Universitária,2023,8,3
Maceio,Cidade Universitária,2023,9,5
Maceio,Cidade Universitária,2023,10,2
Maceio,Cidade Universitária,2023,11,5
Maceio,Cidade Universitária,2023,12,2
Maceio,Cidade Universitária,2024,1,3
Maceio,Cidade Universitária,2024,2,5
Maceio,Cidade Universitária,2024,3,4
Maceio,Cidade Universitária,2024,4,5
Maceio,Cidade Universitária,2024,5,3
Maceio,Cidade Universitária,2024,6,2
Maceio,Cidade Universitária,2024,7,4
Maceio,Cidade Universitária,2024,8,3
Maceio,Cidade Universitária,2024,9,6
Maceio,Cidade Universitária,2024,10,2
Maceio,Cidade Universitária,2024,11,5
Maceio,Cidade Universitária,2024,12,3
Maceio,Cidade Universitária,2025,1,5
Maceio,Cidade Universitária,2025,2,3
Maceio,Cidade Universitária,2025,3,5
Maceio,Cidade Universitária,2025,4,1
Maceio,Cidade Universitária,2025,5,3
Maceio,Cidade Universitária,2025,6,4
Maceio,Cidade Universitária,2025,7,3
Maceio,Cidade Universitária,2025,8,3
Maceio,Cidade Universitária,2025,9,3
Maceio,Cidade Universitária,2025,10,5
Maceio,Cidade Universitária,2025,11,3
Maceio,Cidade Universitária,2025,12,3
Maceio,Cidade Universitária,2026,1,1
Maceio,Cidade Universitária,2026,2,1
Maceio,Cidade Universitária,2026,3,1
Maceio,Clima Bom,2012,1,4
Maceio,Clima Bom,2012,2,4
Maceio,Clima Bom,2012,3,7
Maceio,Clima Bom,2012,4,3
Maceio,Clima Bom,2012,5,1
Maceio,Clima Bom,2012,6,1
Maceio,Clima Bom,2012,7,2
Maceio,Clima Bom,2012,8,1
Maceio,Clima Bom,2012,9,3
Maceio,Clima Bom,2012,10,4
Maceio,Clima Bom,2012,11,5
Maceio,Clima Bom,2012,12,4
Maceio,Clima Bom,2013,1,2
Maceio,Clima Bom,2013,2,4
Maceio,Clima Bom,2013,3,4
Maceio,Clima Bom,2013,4,4
Maceio,Clima Bom,2013,5,5
Maceio,Clima Bom,2013,6,1
Maceio,Clima Bom,2013,7,5
Maceio,Clima Bom,2013,8,4
Maceio,Clima Bom,2013,9,6
Maceio,Clima Bom,2013,10,2
Maceio,Clima Bom,2013,11,5
Maceio,Clima Bom,2013,12,4
Maceio,Clima Bom,2014,1,2
Maceio,Clima Bom,2014,2,7
Maceio,Clima Bom,2014,3,8
Maceio,Clima Bom,2014,4,5
Maceio,Clima Bom,2014,5,4
Maceio,Clima Bom,2014,6,4
Maceio,Clima Bom,2014,7,2
Maceio,Clima Bom,2014,8,3
Maceio,Clima Bom,2014,9,1
Maceio,Clima Bom,2014,10,4
Maceio,Clima Bom,2014,11,3
Maceio,Clima Bom,2014,12,7
Maceio,Clima Bom,2015,1,1
Maceio,Clima Bom,2015,2,6
Maceio,Clima Bom,2015,3,6
Maceio,Clima Bom,2015,4,3
Maceio,Clima Bom,2015,5,3
Maceio,Clima Bom,2015,6,4
Maceio,Clima Bom,2015,7,1
Maceio,Clima Bom,2015,8,3
Maceio,Clima Bom,2015,9,10
Maceio,Clima Bom,2015,10,2
Maceio,Clima Bom,2015,12,2
Maceio,Clima Bom,2016,1,1
Maceio,Clima Bom,2016,2,1
Maceio,Clima Bom,2016,3,1
Maceio,Clima Bom,2016,4,2
Maceio,Clima Bom,2016,5,2
Maceio,Clima Bom,2016,6,3
Maceio,Clima Bom,2016,7,3
Maceio,Clima Bom,2016,8,4
Maceio,Clima Bom,2016,9,2
Maceio,Clima Bom,2016,10,6
Maceio,Clima Bom,2016,11,3
Maceio,Clima Bom,2016,12,4
Maceio,Clima Bom,2017,1,8
Maceio,Clima Bom,2017,2,9
Maceio,Clima Bom,2017,3,5
Maceio,Clima Bom,2017,4,4
Maceio,Clima Bom,2017,5,2
Maceio,Clima Bom,2017,6,6
Maceio,Clima Bom,2017,7,2
Maceio,Clima Bom,2017,8,3
Maceio,Clima Bom,2017,9,2
Maceio,Clima Bom,2017,12,3
Maceio,Clima Bom,2018,1,2
Maceio,Clima Bom,2018,2,1
Maceio,Clima Bom,2018,3,2
Maceio,Clima Bom,2018,4,4
Maceio,Clima Bom,2018,5,1
Maceio,Clima Bom,2018,6,3
Maceio,Clima Bom,2018,7,1
Maceio,Clima Bom,2018,8,2
Maceio,Clima Bom,2018,9,5
Maceio,Clima Bom,2018,10,1
Maceio,Clima Bom,2018,11,1
Maceio,Clima Bom,2019,1,1
Maceio,Clima Bom,2019,2,1
Maceio,Clima Bom,2019,4,1
Maceio,Clima Bom,2019,7,1
Maceio,Clima Bom,2019,8,1
Maceio,Clima Bom,2019,9,2
Maceio,Clima Bom,2019,10,3
Maceio,Clima Bom,2019,11,1
Maceio,Clima Bom,2019,12,1
Maceio,Clima Bom,2020,1,3
Maceio,Clima Bom,2020,2,6
Maceio,Clima Bom,2020,3,2
Maceio,Clima Bom,2020,4,2
Maceio,Clima Bom,2020,5,2
Maceio,Clima Bom,2020,6,1
Maceio,Clima Bom,2020,7,1
Maceio,Clima Bom,2020,9,2
Maceio,Clima Bom,2020,10,3
Maceio,Clima Bom,2020,11,1
Maceio,Clima Bom,2020,12,1
Maceio,Clima Bom,2021,1,4
Maceio,Clima Bom,2021,2,1
Maceio,Clima Bom,2021,4,2
Maceio,Clima Bom,2021,5,2
Maceio,Clima Bom,2021,6,1
Maceio,Clima Bom,2021,7,1
Maceio,Clima Bom,2021,9,1
Maceio,Clima Bom,2021,10,1
Maceio,Clima Bom,2021,11,1
Maceio,Clima Bom,2021,12,3
Maceio,Clima Bom,2022,5,1
Maceio,Clima Bom,2022,8,2
Maceio,Clima Bom,2022,9,3
Maceio,Clima Bom,2022,10,4
Maceio,Clima Bom,2022,12,3
Maceio,Clima Bom,2023,1,2
Maceio,Clima Bom,2023,2,5
Maceio,Clima Bom,2023,3,1
Maceio,Clima Bom,2023,4,6
Maceio,Clima Bom,2023,5,8
Maceio,Clima Bom,2023,6,1
Maceio,Clima Bom,2023,7,1
Maceio,Clima Bom,2023,8,2
Maceio,Clima Bom,2023,9,3
Maceio,Clima Bom,2023,10,6
Maceio,Clima Bom,2023,11,1
Maceio,Clima Bom,2023,12,3
Maceio,Clima Bom,2024,1,3
Maceio,Clima Bom,2024,2,7
Maceio,Clima Bom,2024,3,2
Maceio,Clima Bom,2024,4,1
Maceio,Clima Bom,2024,5,6
Maceio,Clima Bom,2024,6,1
Maceio,Clima Bom,2024,7,2
Maceio,Clima Bom,2024,9,3
Maceio,Clima Bom,2024,10,2
Maceio,Clima Bom,2024,11,5
Maceio,Clima Bom,2024,12,1
Maceio,Clima Bom,2025,1,2
Maceio,Clima Bom,2025,2,3
Maceio,Clima Bom,2025,3,2
Maceio,Clima Bom,2025,5,4
Maceio,Clima Bom,2025,6,2
Maceio,Clima Bom,2025,7,5
Maceio,Clima Bom,2025,8,1
Maceio,Clima Bom,2025,9,2
Maceio,Clima Bom,2025,10,4
Maceio,Clima Bom,2025,11,4
Maceio,Clima Bom,2025,12,2
Maceio,Clima Bom,2026,1,4
Maceio,Clima Bom,2026,2,1
Maceio,Clima Bom,2026,3,1
Maceio,Cruz das Almas,2012,1,1
Maceio,Cruz das Almas,2012,5,1
Maceio,Cruz das Almas,2012,7,1
Maceio,Cruz das Almas,2012,10,2
Maceio,Cruz das Almas,2013,1,1
Maceio,Cruz das Almas,2013,4,3
Maceio,Cruz das Almas,2013,10,1
Maceio,Cruz das Almas,2013,11,1
Maceio,Cruz das Almas,2014,1,1
Maceio,Cruz das Almas,2014,9,1
Maceio,Cruz das Almas,2014,10,3
Maceio,Cruz das Almas,2014,11,1
Maceio,Cruz das Almas,2015,7,1
Maceio,Cruz das Almas,2015,9,1
Maceio,Cruz das Almas,2016,1,1
Maceio,Cruz das Almas,2016,5,1
Maceio,Cruz das Almas,2017,5,1
Maceio,Cruz das Almas,2017,9,1
Maceio,Cruz das Almas,2018,5,1
Maceio,Cruz das Almas,2018,8,1
Maceio,Cruz das Almas,2019,5,1
Maceio,Cruz das Almas,2019,6,1
Maceio,Cruz das Almas,2019,9,1
Maceio,Cruz das Almas,2019,12,2
Maceio,Cruz das Almas,2020,1,1
Maceio,Cruz das Almas,2020,6,1
Maceio,Cruz das Almas,2020,10,1
Maceio,Cruz das Almas,2021,2,1
Maceio,Cruz das Almas,2022,5,1
Maceio,Cruz das Almas,2022,9,2
Maceio,Cruz das Almas,2022,11,1
Maceio,Cruz das Almas,2023,7,1
Maceio,Cruz das Almas,2023,11,1
Maceio,Cruz das Almas,2024,1,1
Maceio,Cruz das Almas,2024,2,1
Maceio,Cruz das Almas,2024,5,1
Maceio,Cruz das Almas,2024,12,1
Maceio,Cruz das Almas,2025,3,1
Maceio,Cruz das Almas,2025,4,1
Maceio,Cruz das Almas,2025,8,1
Maceio,Cruz das Almas,2025,9,1
Maceio,Cruz das Almas,2026,1,1
Maceio,Farol,2012,1,1
Maceio,Farol,2012,2,1
Maceio,Farol,2012,3,1
Maceio,Farol,2012,4,2
Maceio,Farol,2012,10,1
Maceio,Farol,2012,12,1
Maceio,Farol,2013,1,2
Maceio,Farol,2013,2,1
Maceio,Farol,2013,3,1
Maceio,Farol,2013,4,1
Maceio,Farol,2013,7,1
Maceio,Farol,2013,8,2
Maceio,Farol,2013,9,2
Maceio,Farol,2013,11,1
Maceio,Farol,2013,12,3
Maceio,Farol,2014,1,1
Maceio,Farol,2014,2,1
Maceio,Farol,2014,4,2
Maceio,Farol,2014,6,1
Maceio,Farol,2014,7,2
Maceio,Farol,2014,9,2
Maceio,Farol,2014,10,2
Maceio,Farol,2015,5,1
Maceio,Farol,2015,6,1
Maceio,Farol,2015,8,1
Maceio,Farol,2015,9,1
Maceio,Farol,2015,10,1
Maceio,Farol,2015,11,1
Maceio,Farol,2015,12,1
Maceio,Farol,2016,1,1
Maceio,Farol,2016,2,1
Maceio,Farol,2016,10,2
Maceio,Farol,2017,1,1
Maceio,Farol,2017,4,1
Maceio,Farol,2017,5,1
Maceio,Farol,2017,6,1
Maceio,Farol,2017,9,1
Maceio,Farol,2017,10,1
Maceio,Farol,2017,12,1
Maceio,Farol,2018,1,1
Maceio,Farol,2018,2,1
Maceio,Farol,2018,4,1
Maceio,Farol,2018,6,1
Maceio,Farol,2018,7,1
Maceio,Farol,2018,12,1
Maceio,Farol,2019,2,1
Maceio,Farol,2019,5,1
Maceio,Farol,2019,7,1
Maceio,Farol,2020,2,1
Maceio,Farol,2020,3,1
Maceio,Farol,2020,4,1
Maceio,Farol,2020,6,1
Maceio,Farol,2020,9,1
Maceio,Farol,2021,2,1
Maceio,Farol,2021,3,1
Maceio,Farol,2022,3,1
Maceio,Farol,2022,6,2
Maceio,Farol,2022,7,1
Maceio,Farol,2022,8,1
Maceio,Farol,2022,11,1
Maceio,Farol,2023,2,1
Maceio,Farol,2023,7,1
Maceio,Farol,2023,8,1
Maceio,Farol,2023,9,1
Maceio,Farol,2023,10,1
Maceio,Farol,2023,12,3
Maceio,Farol,2024,1,1
Maceio,Farol,2024,5,1
Maceio,Farol,2024,7,1
Maceio,Farol,2025,1,1
Maceio,Farol,2025,5,1
Maceio,Farol,2025,6,1
Maceio,Farol,2025,11,1
Maceio,Farol,2025,12,1
Maceio,Farol,2026,1,1
Maceio,Feitosa,2012,1,4
Maceio,Feitosa,2012,2,2
Maceio,Feitosa,2012,3,5
Maceio,Feitosa,2012,4,7
Maceio,Feitosa,2012,6,1
Maceio,Feitosa,2012,7,5
Maceio,Feitosa,2012,8,1
Maceio,Feitosa,2012,9,1
Maceio,Feitosa,2012,10,1
Maceio,Feitosa,2012,11,1
Maceio,Feitosa,2012,12,2
Maceio,Feitosa,2013,1,2
Maceio,Feitosa,2013,2,3
Maceio,Feitosa,2013,3,1
Maceio,Feitosa,2013,4,1
Maceio,Feitosa,2013,5,3
Maceio,Feitosa,2013,7,3
Maceio,Feitosa,2013,9,2
Maceio,Feitosa,2013,10,3
Maceio,Feitosa,2013,11,2
Maceio,Feitosa,2013,12,3
Maceio,Feitosa,2014,1,1
Maceio,Feitosa,2014,2,2
Maceio,Feitosa,2014,3,2
Maceio,Feitosa,2014,4,1
Maceio,Feitosa,2014,5,1
Maceio,Feitosa,2014,7,6
Maceio,Feitosa,2014,8,2
Maceio,Feitosa,2014,9,1
Maceio,Feitosa,2014,11,2
Maceio,Feitosa,2014,12,1
Maceio,Feitosa,2015,1,2
Maceio,Feitosa,2015,2,2
Maceio,Feitosa,2015,4,2
Maceio,Feitosa,2015,5,1
Maceio,Feitosa,2015,6,2
Maceio,Feitosa,2015,9,1
Maceio,Feitosa,2015,10,1
Maceio,Feitosa,2015,11,2
Maceio,Feitosa,2016,2,1
Maceio,Feitosa,2016,3,1
Maceio,Feitosa,2016,4,1
Maceio,Feitosa,2016,5,1
Maceio,Feitosa,2016,7,2
Maceio,Feitosa,2016,8,1
Maceio,Feitosa,2016,9,4
Maceio,Feitosa,2016,12,2
Maceio,Feitosa,2017,3,1
Maceio,Feitosa,2017,6,1
Maceio,Feitosa,2017,9,1
Maceio,Feitosa,2017,10,1
Maceio,Feitosa,2017,12,1
Maceio,Feitosa,2018,1,1
Maceio,Feitosa,2018,3,1
Maceio,Feitosa,2018,4,1
Maceio,Feitosa,2018,6,1
Maceio,Feitosa,2018,8,1
Maceio,Feitosa,2018,10,1
Maceio,Feitosa,2018,11,1
Maceio,Feitosa,2018,12,1
Maceio,Feitosa,2019,1,1
Maceio,Feitosa,2019,11,1
Maceio,Feitosa,2020,4,1
Maceio,Feitosa,2020,9,4
Maceio,Feitosa,2020,10,4
Maceio,Feitosa,2020,11,1
Maceio,Feitosa,2020,12,1
Maceio,Feitosa,2021,1,1
Maceio,Feitosa,2021,3,1
Maceio,Feitosa,2021,5,2
Maceio,Feitosa,2021,7,1
Maceio,Feitosa,2021,8,1
Maceio,Feitosa,2021,9,1
Maceio,Feitosa,2021,10,2
Maceio,Feitosa,2021,11,1
Maceio,Feitosa,2021,12,1
Maceio,Feitosa,2022,3,1
Maceio,Feitosa,2022,4,2
Maceio,Feitosa,2022,6,2
Maceio,Feitosa,2022,8,1
Maceio,Feitosa,2022,9,3
Maceio,Feitosa,2022,10,1
Maceio,Feitosa,2022,11,1
Maceio,Feitosa,2022,12,3
Maceio,Feitosa,2023,1,3
Maceio,Feitosa,2023,2,2
Maceio,Feitosa,2023,3,1
Maceio,Feitosa,2023,4,2
Maceio,Feitosa,2023,6,1
Maceio,Feitosa,2023,7,1
Maceio,Feitosa,2023,9,1
Maceio,Feitosa,2023,10,4
Maceio,Feitosa,2023,11,2
Maceio,Feitosa,2024,1,2
Maceio,Feitosa,2024,5,1
Maceio,Feitosa,2024,8,1
Maceio,Feitosa,2024,10,5
Maceio,Feitosa,2025,3,2
Maceio,Feitosa,2025,4,4
Maceio,Feitosa,2025,5,3
Maceio,Feitosa,2025,7,2
Maceio,Feitosa,2025,8,1
Maceio,Feitosa,2025,10,2
Maceio,Feitosa,2025,11,1
Maceio,Feitosa,2025,12,3
Maceio,Feitosa,2026,1,1
Maceio,Fernão Velho,2012,1,1
Maceio,Fernão Velho,2012,4,1
Maceio,Fernão Velho,2012,8,1
Maceio,Fernão Velho,2012,11,2
Maceio,Fernão Velho,2013,1,2
Maceio,Fernão Velho,2013,3,1
Maceio,Fernão Velho,2013,7,2
Maceio,Fernão Velho,2013,8,1
Maceio,Fernão Velho,2013,9,2
Maceio,Fernão Velho,2013,10,1
Maceio,Fernão Velho,2013,12,2
Maceio,Fernão Velho,2014,1,5
Maceio,Fernão Velho,2014,8,2
Maceio,Fernão Velho,2015,1,1
Maceio,Fernão Velho,2015,3,1
Maceio,Fernão Velho,2015,11,1
Maceio,Fernão Velho,2016,1,1
Maceio,Fernão Velho,2016,4,1
Maceio,Fernão Velho,2016,8,2
Maceio,Fernão Velho,2016,12,1
Maceio,Fernão Velho,2017,1,1
Maceio,Fernão Velho,2017,10,1
Maceio,Fernão Velho,2017,12,1
Maceio,Fernão Velho,2018,2,2
Maceio,Fernão Velho,2018,4,1
Maceio,Fernão Velho,2019,1,1
Maceio,Fernão Velho,2019,3,1
Maceio,Fernão Velho,2020,10,1
Maceio,Fernão Velho,2021,3,1
Maceio,Fernão Velho,2021,6,1
Maceio,Fernão Velho,2023,2,1
Maceio,Fernão Velho,2023,4,2
Maceio,Fernão Velho,2024,1,1
Maceio,Fernão Velho,2025,3,1
Maceio,Fernão Velho,2025,5,1
Maceio,Fernão Velho,2025,8,1
Maceio,Fernão Velho,2025,10,1
Maceio,Fernão Velho,2025,12,1
Maceio,Garça Torta,2012,6,1
Maceio,Garça Torta,2012,12,1
Maceio,Garça Torta,2013,5,1
Maceio,Garça Torta,2013,6,1
Maceio,Garça Torta,2013,11,1
Maceio,Garça Torta,2013,12,2
Maceio,Garça Torta,2014,4,1
Maceio,Garça Torta,2015,6,1
Maceio,Garça Torta,2016,7,1
Maceio,Garça Torta,2018,3,1
Maceio,Garça Torta,2018,5,1
Maceio,Garça Torta,2019,5,1
Maceio,Garça Torta,2019,6,1
Maceio,Garça Torta,2021,3,1
Maceio,Garça Torta,2024,8,1
Maceio,Gruta de Lourdes,2012,8,1
Maceio,Gruta de Lourdes,2012,9,1
Maceio,Gruta de Lourdes,2012,10,1
Maceio,Gruta de Lourdes,2012,12,2
Maceio,Gruta de Lourdes,2013,3,1
Maceio,Gruta de Lourdes,2013,11,2
Maceio,Gruta de Lourdes,2013,12,2
Maceio,Gruta de Lourdes,2014,1,1
Maceio,Gruta de Lourdes,2014,5,2
Maceio,Gruta de Lourdes,2014,7,1
Maceio,Gruta de Lourdes,2014,11,1
Maceio,Gruta de Lourdes,2015,1,2
Maceio,Gruta de Lourdes,2015,10,1
Maceio,Gruta de Lourdes,2015,12,1
Maceio,Gruta de Lourdes,2016,1,1
Maceio,Gruta de Lourdes,2016,12,2
Maceio,Gruta de Lourdes,2017,2,1
Maceio,Gruta de Lourdes,2017,3,1
Maceio,Gruta de Lourdes,2017,10,2
Maceio,Gruta de Lourdes,2017,12,1
Maceio,Gruta de Lourdes,2018,4,1
Maceio,Gruta de Lourdes,2019,3,1
Maceio,Gruta de Lourdes,2019,10,1
Maceio,Gruta de Lourdes,2019,12,2
Maceio,Gruta de Lourdes,2020,8,1
Maceio,Gruta de Lourdes,2021,10,1
Maceio,Gruta de Lourdes,2022,12,1
Maceio,Gruta de Lourdes,2023,11,2
Maceio,Gruta de Lourdes,2025,10,1
Maceio,Gruta de Lourdes,2026,1,1
Maceio,Gruta de Lourdes,2026,3,1
Maceio,Gruta de Lourdes,2026,4,1
Maceio,Guaxuma,2012,5,1
Maceio,Guaxuma,2013,3,2
Maceio,Guaxuma,2013,5,1
Maceio,Guaxuma,2013,12,1
Maceio,Guaxuma,2014,2,1
Maceio,Guaxuma,2014,3,1
Maceio,Guaxuma,2015,5,2
Maceio,Guaxuma,2015,6,1
Maceio,Guaxuma,2015,11,4
Maceio,Guaxuma,2016,5,1
Maceio,Guaxuma,2016,12,1
Maceio,Guaxuma,2017,1,1
Maceio,Guaxuma,2017,11,1
Maceio,Guaxuma,2018,2,1
Maceio,Guaxuma,2018,4,1
Maceio,Guaxuma,2018,6,1
Maceio,Guaxuma,2018,10,1
Maceio,Guaxuma,2019,5,1
Maceio,Guaxuma,2019,6,1
Maceio,Guaxuma,2019,11,2
Maceio,Guaxuma,2020,2,1
Maceio,Guaxuma,2020,8,1
Maceio,Guaxuma,2021,2,1
Maceio,Guaxuma,2021,9,2
Maceio,Guaxuma,2021,10,1
Maceio,Guaxuma,2021,11,1
Maceio,Guaxuma,2021,12,1
Maceio,Guaxuma,2022,5,1
Maceio,Guaxuma,2022,10,1
Maceio,Guaxuma,2023,4,1
Maceio,Guaxuma,2024,2,1
Maceio,Guaxuma,2024,3,1
Maceio,Guaxuma,2024,9,1
Maceio,Guaxuma,2024,10,1
Maceio,Guaxuma,2025,8,1
Maceio,Ipioca,2012,4,3
Maceio,Ipioca,2012,5,2
Maceio,Ipioca,2012,9,1
Maceio,Ipioca,2012,11,1
Maceio,Ipioca,2012,12,2
Maceio,Ipioca,2013,1,1
Maceio,Ipioca,2013,2,1
Maceio,Ipioca,2013,3,3
Maceio,Ipioca,2013,5,1
Maceio,Ipioca,2013,6,1
Maceio,Ipioca,2013,11,2
Maceio,Ipioca,2013,12,2
Maceio,Ipioca,2014,1,2
Maceio,Ipioca,2014,3,2
Maceio,Ipioca,2014,5,1
Maceio,Ipioca,2014,6,1
Maceio,Ipioca,2014,8,1
Maceio,Ipioca,2014,9,1
Maceio,Ipioca,2014,12,1
Maceio,Ipioca,2015,1,1
Maceio,Ipioca,2015,4,3
Maceio,Ipioca,2015,6,1
Maceio,Ipioca,2015,7,1
Maceio,Ipioca,2016,1,1
Maceio,Ipioca,2016,2,1
Maceio,Ipioca,2016,3,2
Maceio,Ipioca,2016,4,1
Maceio,Ipioca,2016,7,2
Maceio,Ipioca,2016,9,1
Maceio,Ipioca,2016,11,3
Maceio,Ipioca,2017,2,1
Maceio,Ipioca,2017,5,1
Maceio,Ipioca,2017,9,1
Maceio,Ipioca,2017,10,2
Maceio,Ipioca,2017,11,1
Maceio,Ipioca,2018,1,4
Maceio,Ipioca,2018,2,1
Maceio,Ipioca,2018,8,1
Maceio,Ipioca,2018,9,1
Maceio,Ipioca,2018,10,1
Maceio,Ipioca,2019,2,2
Maceio,Ipioca,2019,5,1
Maceio,Ipioca,2019,11,1
Maceio,Ipioca,2020,2,1
Maceio,Ipioca,2020,5,1
Maceio,Ipioca,2020,6,2
Maceio,Ipioca,2020,10,1
Maceio,Ipioca,2021,6,1
Maceio,Ipioca,2021,11,1
Maceio,Ipioca,2022,2,1
Maceio,Ipioca,2022,3,1
Maceio,Ipioca,2022,4,3
Maceio,Ipioca,2022,6,1
Maceio,Ipioca,2022,7,1
Maceio,Ipioca,2022,10,1
Maceio,Ipioca,2023,1,1
Maceio,Ipioca,2023,2,1
Maceio,Ipioca,2023,5,2
Maceio,Ipioca,2023,7,1
Maceio,Ipioca,2023,9,1
Maceio,Ipioca,2023,11,1
Maceio,Ipioca,2024,3,1
Maceio,Ipioca,2024,9,1
Maceio,Ipioca,2025,1,1
Maceio,Ipioca,2025,3,1
Maceio,Ipioca,2025,7,1
Maceio,Ipioca,2025,8,1
Maceio,Ipioca,2026,1,4
Maceio,Ipioca,2026,3,1
Maceio,Jacarecica,2012,4,1
Maceio,Jacarecica,2012,5,3
Maceio,Jacarecica,2012,9,2
Maceio,Jacarecica,2013,1,1
Maceio,Jacarecica,2013,8,1
Maceio,Jacarecica,2014,3,1
Maceio,Jacarecica,2014,4,1
Maceio,Jacarecica,2014,5,1
Maceio,Jacarecica,2015,9,1
Maceio,Jacarecica,2016,1,2
Maceio,Jacarecica,2016,5,1
Maceio,Jacarecica,2016,11,1
Maceio,Jacarecica,2017,2,1
Maceio,Jacarecica,2017,6,1
Maceio,Jacarecica,2017,7,1
Maceio,Jacarecica,2017,9,1
Maceio,Jacarecica,2017,10,1
Maceio,Jacarecica,2018,1,1
Maceio,Jacarecica,2018,3,1
Maceio,Jacarecica,2018,5,1
Maceio,Jacarecica,2018,8,1
Maceio,Jacarecica,2019,4,2
Maceio,Jacarecica,2019,5,1
Maceio,Jacarecica,2019,10,1
Maceio,Jacarecica,2019,11,1
Maceio,Jacarecica,2020,3,1
Maceio,Jacarecica,2020,6,3
Maceio,Jacarecica,2020,8,1
Maceio,Jacarecica,2020,9,1
Maceio,Jacarecica,2020,11,1
Maceio,Jacarecica,2021,7,1
Maceio,Jacarecica,2021,10,3
Maceio,Jacarecica,2022,7,1
Maceio,Jacarecica,2023,5,1
Maceio,Jacarecica,2023,12,1
Maceio,Jacarecica,2024,5,1
Maceio,Jacarecica,2024,6,1
Maceio,Jacarecica,2024,8,1
Maceio,Jacarecica,2024,11,1
Maceio,Jacarecica,2025,9,1
Maceio,Jacintinho,2012,1,6
Maceio,Jacintinho,2012,2,10
Maceio,Jacintinho,2012,3,13
Maceio,Jacintinho,2012,4,12
Maceio,Jacintinho,2012,5,11
Maceio,Jacintinho,2012,6,13
Maceio,Jacintinho,2012,7,5
Maceio,Jacintinho,2012,8,7
Maceio,Jacintinho,2012,9,2
Maceio,Jacintinho,2012,10,6
Maceio,Jacintinho,2012,11,2
Maceio,Jacintinho,2012,12,5
Maceio,Jacintinho,2013,1,8
Maceio,Jacintinho,2013,2,5
Maceio,Jacintinho,2013,3,10
Maceio,Jacintinho,2013,4,12
Maceio,Jacintinho,2013,5,4
Maceio,Jacintinho,2013,6,9
Maceio,Jacintinho,2013,7,10
Maceio,Jacintinho,2013,8,5
Maceio,Jacintinho,2013,9,7
Maceio,Jacintinho,2013,10,3
Maceio,Jacintinho,2013,11,5
Maceio,Jacintinho,2013,12,11
Maceio,Jacintinho,2014,1,14
Maceio,Jacintinho,2014,2,13
Maceio,Jacintinho,2014,3,8
Maceio,Jacintinho,2014,4,4
Maceio,Jacintinho,2014,5,5
Maceio,Jacintinho,2014,6,7
Maceio,Jacintinho,2014,7,4
Maceio,Jacintinho,2014,8,4
Maceio,Jacintinho,2014,9,8
Maceio,Jacintinho,2014,10,5
