cidade_norm,trimestre,count
Craíbas,2021Q4,2
Craíbas,2022Q1,2
Craíbas,2022Q2,2
Craíbas,2022Q3,1
Craíbas,2022Q4,1
Craíbas,2023Q1,3
Craíbas,2023Q2,1
Craíbas,2023Q3,3
Craíbas,2023Q4,3
Craíbas,2024Q1,4
Craíbas,2024Q2,3
Craíbas,2024Q4,4
Craíbas,2025Q1,1
Craíbas,2025Q2,1
Craíbas,2025Q3,1
Craíbas,2026Q1,2
Craíbas,2026Q2,1
Delmiro Gouveia,2012Q1,6
Delmiro Gouveia,2012Q2,6
Delmiro Gouveia,2012Q3,10
Delmiro Gouveia,2012Q4,8
Delmiro Gouveia,2013Q1,5
Delmiro Gouveia,2013Q2,2
Delmiro Gouveia,2013Q3,2
Delmiro Gouveia,2013Q4,2
Delmiro Gouveia,2014Q1,5
Delmiro Gouveia,2014Q2,3
Delmiro Gouveia,2014Q3,4
Delmiro Gouveia,2014Q4,3
Delmiro Gouveia,2015Q1,4
Delmiro Gouveia,2015Q2,2
Delmiro Gouveia,2015Q3,3
Delmiro Gouveia,2015Q4,7
Delmiro Gouveia,2016Q1,2
Delmiro Gouveia,2016Q2,5
Delmiro Gouveia,2016Q3,3
Delmiro Gouveia,2016Q4,2
Delmiro Gouveia,2017Q1,3
Delmiro Gouveia,2017Q2,3
Delmiro Gouveia,2017Q3,3
Delmiro Gouveia,2017Q4,3
Delmiro Gouveia,2018Q1,5
Delmiro Gouveia,2018Q2,2
Delmiro Gouveia,2018Q3,4
Delmiro Gouveia,2018Q4,2
Delmiro Gouveia,2019Q1,5
Delmiro Gouveia,2019Q2,2
Delmiro Gouveia,2019Q3,4
Delmiro Gouveia,2019Q4,4
Delmiro Gouveia,2020Q1,2
Delmiro Gouveia,2020Q2,2
Delmiro Gouveia,2020Q3,3
Delmiro Gouveia,2020Q4,1
Delmiro Gouveia,2021Q1,3
Delmiro Gouveia,2021Q2,6
Delmiro Gouveia,2021Q3,1
Delmiro Gouveia,2021Q4,1
Delmiro Gouveia,2022Q1,3
Delmiro Gouveia,2022Q2,1
Delmiro Gouveia,2022Q3,1
Delmiro Gouveia,2022Q4,7
Delmiro Gouveia,2023Q1,2
Delmiro Gouveia,2023Q2,2
Delmiro Gouveia,2023Q3,2
Delmiro Gouveia,2023Q4,4
Delmiro Gouveia,2024Q1,4
Delmiro Gouveia,2024Q2,3
Delmiro Gouveia,2024Q3,2
Delmiro Gouveia,2024Q4,3
Delmiro Gouveia,2025Q1,2
Delmiro Gouveia,2025Q2,2
Delmiro Gouveia,2025Q3,3
Delmiro Gouveia,2025Q4,1
Delmiro Gouveia,2026Q1,1
Dois Riachos,2012Q1,2
Dois Riachos,2012Q2,1
Dois Riachos,2012Q3,2
Dois Riachos,2012Q4,2
Dois Riachos,2013Q1,2
Dois Riachos,2013Q2,2
Dois Riachos,2013Q4,2
Dois Riachos,2014Q1,2
Dois Riachos,2014Q2,2
Dois Riachos,2014Q3,1
Dois Riachos,2014Q4,2
Dois Riachos,2015Q2,1
Dois Riachos,2015Q3,3
Dois Riachos,2015Q4,1
Dois Riachos,2016Q1,2
Dois Riachos,2016Q2,1
Dois Riachos,2016Q3,2
Dois Riachos,2017Q1,1
Dois Riachos,2017Q2,1
Dois Riachos,2017Q3,1
Dois Riachos,2018Q2,3
Dois Riachos,2019Q4,1
Dois Riachos,2020Q2,1
Dois Riachos,2020Q3,2
Dois Riachos,2020Q4,2
Dois Riachos,2021Q2,2
Dois Riachos,2021Q3,2
Dois Riachos,2021Q4,1
Dois Riachos,2022Q1,2
Dois Riachos,2022Q3,4
Dois Riachos,2022Q4,2
Dois Riachos,2023Q3,1
Dois Riachos,2023Q4,1
Dois Riachos,2024Q1,1
Dois Riachos,2024Q2,1
Dois Riachos,2024Q3,1
Dois Riachos,2025Q1,1
Dois Riachos,2025Q2,1
Dois Riachos,2025Q3,2
Estrela de Alagoas,2012Q1,2
Estrela de Alagoas,2012Q2,2
Estrela de Alagoas,2012Q4,2
Estrela de Alagoas,2013Q1,1
Estrela de Alagoas,2013Q2,4
Estrela de Alagoas,2013Q3,1
Estrela de Alagoas,2013Q4,2
Estrela de Alagoas,2014Q2,1
Estrela de Alagoas,2014Q4,4
Estrela de Alagoas,2015Q1,1
Estrela de Alagoas,2015Q2,1
Estrela de Alagoas,2015Q3,2
Estrela de Alagoas,2016Q4,2
Estrela de Alagoas,2017Q1,1
Estrela de Alagoas,2017Q2,2
Estrela de Alagoas,2017Q3,4
Estrela de Alagoas,2018Q2,1
Estrela de Alagoas,2018Q3,1
Estrela de Alagoas,2019Q1,1
Estrela de Alagoas,2019Q2,2
Estrela de Alagoas,2020Q2,1
Estrela de Alagoas,2021Q1,1
Estrela de Alagoas,2021Q2,1
Estrela de Alagoas,2021Q3,2
Estrela de Alagoas,2022Q3,1
Estrela de Alagoas,2023Q2,2
Estrela de Alagoas,2023Q3,1
Estrela de Alagoas,2024Q1,2
Estrela de Alagoas,2024Q4,1
Estrela de Alagoas,2025Q2,5
Feira Grande,2012Q1,1
Feira Grande,2012Q2,2
Feira Grande,2012Q3,1
Feira Grande,2012Q4,4
Feira Grande,2013Q1,2
Feira Grande,2013Q2,4
Feira Grande,2013Q3,2
Feira Grande,2013Q4,2
Feira Grande,2014Q1,2
Feira Grande,2014Q2,2
Feira Grande,2014Q3,1
Feira Grande,2014Q4,7
Feira Grande,2015Q1,2
Feira Grande,2015Q2,2
Feira Grande,2015Q3,4
Feira Grande,2015Q4,3
Feira Grande,2016Q1,3
Feira Grande,2016Q2,4
Feira Grande,2016Q3,4
Feira Grande,2017Q1,2
Feira Grande,2017Q2,1
Feira Grande,2017Q3,4
Feira Grande,2017Q4,3
Feira Grande,2018Q1,2
Feira Grande,2018Q2,2
Feira Grande,2018Q3,2
Feira Grande,2018Q4,1
Feira Grande,2019Q1,1
Feira Grande,2019Q2,2
Feira Grande,2019Q3,2
Feira Grande,2019Q4,1
Feira Grande,2020Q2,1
Feira Grande,2020Q4,2
Feira Grande,2021Q1,1
Feira Grande,2021Q2,2
Feira Grande,2021Q3,1
Feira Grande,2021Q4,4
Feira Grande,2022Q2,3
Feira Grande,2022Q3,1
Feira Grande,2023Q4,1
Feira Grande,2024Q4,1
Feira Grande,2025Q1,2
Feira Grande,2025Q3,1
Feira Grande,2026Q1,1
Feira Grande,2026Q2,1
Feliz Deserto,2012Q2,2
Feliz Deserto,2012Q3,1
Feliz Deserto,2013Q1,2
Feliz Deserto,2014Q1,1
Feliz Deserto,2014Q2,3
Feliz Deserto,2015Q4,2
Feliz Deserto,2016Q1,1
Feliz Deserto,2016Q2,1
Feliz Deserto,2016Q3,3
Feliz Deserto,2017Q1,1
Feliz Deserto,2017Q2,1
Feliz Deserto,2017Q4,1
Feliz Deserto,2018Q1,1
Feliz Deserto,2018Q2,1
Feliz Deserto,2018Q4,1
Feliz Deserto,2019Q1,1
Feliz Deserto,2020Q1,1
Feliz Deserto,2020Q2,2
Feliz Deserto,2020Q3,1
Feliz Deserto,2020Q4,1
Feliz Deserto,2021Q1,1
Feliz Deserto,2021Q2,1
Feliz Deserto,2021Q3,1
Feliz Deserto,2022Q1,1
Feliz Deserto,2022Q4,1
Feliz Deserto,2023Q1,1
Feliz Deserto,2023Q2,1
Feliz Deserto,2024Q3,1
Feliz Deserto,2024Q4,1
Feliz Deserto,2025Q4,1
Flexeiras,2012Q1,2
Flexeiras,2012Q2,1
Flexeiras,2012Q3,2
Flexeiras,2012Q4,2
Flexeiras,2013Q1,3
Flexeiras,2013Q2,4
Flexeiras,2013Q3,1
Flexeiras,2013Q4,4
Flexeiras,2014Q1,1
Flexeiras,2014Q2,2
Flexeiras,2014Q3,3
Flexeiras,2014Q4,1
Flexeiras,2015Q1,4
Flexeiras,2015Q2,1
Flexeiras,2015Q3,1
Flexeiras,2015Q4,5
Flexeiras,2016Q1,3
Flexeiras,2016Q2,3
Flexeiras,2016Q3,1
Flexeiras,2016Q4,1
Flexeiras,2017Q1,3
Flexeiras,2017Q2,4
Flexeiras,2017Q3,1
Flexeiras,2017Q4,3
Flexeiras,2018Q1,2
Flexeiras,2018Q2,3
Flexeiras,2018Q3,2
Flexeiras,2018Q4,3
Flexeiras,2019Q1,3
Flexeiras,2019Q2,1
Flexeiras,2019Q3,2
Flexeiras,2020Q1,3
Flexeiras,2020Q2,3
Flexeiras,2020Q3,4
Flexeiras,2020Q4,4
Flexeiras,2021Q1,3
Flexeiras,2021Q4,2
Flexeiras,2022Q2,3
Flexeiras,2022Q4,4
Flexeiras,2024Q2,1
Flexeiras,2025Q1,1
Flexeiras,2025Q2,1
Flexeiras,2025Q4,1
Flexeiras,2026Q1,1
Girau do Ponciano,2012Q1,1
Girau do Ponciano,2012Q2,1
Girau do Ponciano,2012Q4,1
Girau do Ponciano,2013Q1,2
Girau do Ponciano,2013Q2,3
Girau do Ponciano,2013Q3,7
Girau do Ponciano,2014Q1,2
Girau do Ponciano,2014Q2,3
Girau do Ponciano,2014Q3,2
Girau do Ponciano,2014Q4,2
Girau do Ponciano,2015Q1,5
Girau do Ponciano,2015Q2,1
Girau do Ponciano,2015Q3,5
Girau do Ponciano,2015Q4,6
Girau do Ponciano,2016Q1,7
Girau do Ponciano,2016Q2,6
Girau do Ponciano,2016Q3,2
Girau do Ponciano,2016Q4,6
Girau do Ponciano,2017Q1,4
Girau do Ponciano,2017Q2,1
Girau do Ponciano,2017Q3,2
Girau do Ponciano,2017Q4,3
Girau do Ponciano,2018Q1,4
Girau do Ponciano,2018Q2,4
Girau do Ponciano,2018Q3,3
Girau do Ponciano,2018Q4,1
Girau do Ponciano,2019Q1,1
Girau do Ponciano,2019Q3,2
Girau do Ponciano,2019Q4,3
Girau do Ponciano,2020Q1,1
Girau do Ponciano,2020Q4,2
Girau do Ponciano,2021Q1,4
Girau do Ponciano,2021Q2,1
Girau do Ponciano,2021Q3,2
Girau do Ponciano,2021Q4,5
Girau do Ponciano,2022Q1,3
Girau do Ponciano,2022Q3,4
Girau do Ponciano,2022Q4,2
Girau do Ponciano,2023Q1,1
Girau do Ponciano,2023Q3,2
Girau do Ponciano,2023Q4,3
Girau do Ponciano,2024Q1,3
Girau do Ponciano,2024Q2,4
Girau do Ponciano,2024Q3,4
Girau do Ponciano,2024Q4,1
Girau do Ponciano,2025Q1,1
Girau do Ponciano,2025Q2,1
Girau do Ponciano,2025Q3,1
Girau do Ponciano,2025Q4,2
Girau do Ponciano,2026Q1,3
Ibateguara,2012Q1,2
Ibateguara,2012Q2,2
Ibateguara,2012Q3,7
Ibateguara,2012Q4,7
Ibateguara,2013Q1,2
Ibateguara,2013Q2,3
Ibateguara,2013Q3,7
Ibateguara,2014Q1,4
Ibateguara,2014Q2,1
Ibateguara,2014Q3,1
Ibateguara,2015Q1,4
Ibateguara,2015Q2,4
Ibateguara,2015Q3,1
Ibateguara,2016Q1,6
Ibateguara,2016Q2,3
Ibateguara,2016Q4,4
Ibateguara,2017Q1,3
Ibateguara,2017Q2,3
Ibateguara,2017Q3,3
Ibateguara,2018Q1,1
Ibateguara,2018Q2,3
Ibateguara,2018Q3,1
Ibateguara,2018Q4,2
Ibateguara,2019Q1,1
Ibateguara,2019Q2,3
Ibateguara,2019Q3,2
Ibateguara,2020Q1,1
Ibateguara,2020Q2,2
Ibateguara,2020Q3,2
Ibateguara,2020Q4,3
Ibateguara,2021Q1,1
Ibateguara,2021Q2,3
Ibateguara,2021Q3,1
Ibateguara,2021Q4,1
Ibateguara,2022Q3,2
Ibateguara,2022Q4,2
Ibateguara,2023Q1,4
Ibateguara,2023Q2,3
Ibateguara,2023Q3,2
Ibateguara,2023Q4,2
Ibateguara,2024Q1,4
Ibateguara,2024Q2,1
Ibateguara,2024Q3,2
Ibateguara,2025Q2,1
Ibateguara,2025Q4,1
Igaci,2012Q1,1
Igaci,2012Q2,3
Igaci,2012Q3,1
Igaci,2012Q4,2
Igaci,2013Q1,1
Igaci,2013Q2,3
Igaci,2013Q3,3
Igaci,2013Q4,3
Igaci,2014Q1,2
Igaci,2014Q2,4
Igaci,2014Q3,2
Igaci,2014Q4,2
Igaci,2015Q1,2
Igaci,2015Q2,3
Igaci,2015Q3,3
Igaci,2015Q4,4
Igaci,2016Q1,6
Igaci,2016Q2,2
Igaci,2016Q3,3
Igaci,2016Q4,4
Igaci,2017Q1,1
Igaci,2017Q2,1
Igaci,2017Q3,2
Igaci,2017Q4,4
Igaci,2018Q1,4
Igaci,2018Q2,3
Igaci,2018Q3,2
Igaci,2018Q4,2
Igaci,2019Q2,2
Igaci,2019Q3,1
Igaci,2019Q4,1
Igaci,2020Q1,1
Igaci,2020Q2,1
Igaci,2020Q3,4
Igaci,2020Q4,4
Igaci,2021Q1,2
Igaci,2021Q3,4
Igaci,2021Q4,3
Igaci,2022Q1,3
Igaci,2022Q2,1
Igaci,2022Q3,5
Igaci,2022Q4,2
Igaci,2023Q1,6
Igaci,2023Q2,1
Igaci,2023Q3,5
Igaci,2023Q4,7
Igaci,2024Q1,6
Igaci,2024Q2,1
Igaci,2024Q3,1
Igaci,2024Q4,3
Igaci,2025Q1,1
Igaci,2025Q2,1
Igaci,2025Q3,4
Igaci,2025Q4,3
Igaci,2026Q1,3
Igaci,2026Q2,1
Igreja Nova,2012Q2,3
Igreja Nova,2012Q4,3
Igreja Nova,2013Q1,2
Igreja Nova,2013Q2,2
Igreja Nova,2013Q3,2
Igreja Nova,2013Q4,2
Igreja Nova,2014Q1,3
Igreja Nova,2014Q3,2
Igreja Nova,2015Q1,4
Igreja Nova,2015Q2,1
Igreja Nova,2015Q3,1
Igreja Nova,2015Q4,1
Igreja Nova,2016Q1,4
Igreja Nova,2016Q2,5
Igreja Nova,2016Q3,2
Igreja Nova,2016Q4,4
Igreja Nova,2017Q2,3
Igreja Nova,2017Q3,2
Igreja Nova,2017Q4,2
Igreja Nova,2018Q1,2
Igreja Nova,2018Q2,1
Igreja Nova,2018Q3,2
Igreja Nova,2018Q4,1
Igreja Nova,2019Q2,4
Igreja Nova,2019Q3,2
Igreja Nova,2019Q4,1
Igreja Nova,2020Q1,3
Igreja Nova,2020Q2,1
Igreja Nova,2020Q3,1
Igreja Nova,2020Q4,2
Igreja Nova,2021Q1,2
Igreja Nova,2021Q2,4
Igreja Nova,2021Q3,1
Igreja Nova,2021Q4,1
Igreja Nova,2022Q1,1
Igreja Nova,2023Q1,2
Igreja Nova,2023Q3,2
Igreja Nova,2023Q4,2
Igreja Nova,2024Q1,3
Igreja Nova,2024Q3,3
Igreja Nova,2024Q4,1
Igreja Nova,2025Q1,1
Igreja Nova,2025Q2,3
Igreja Nova,2025Q4,2
Igreja Nova,2026Q1,1
Inhapi,2012Q1,2
Inhapi,2012Q2,1
Inhapi,2012Q3,2
Inhapi,2012Q4,3
Inhapi,2013Q1,2
Inhapi,2013Q2,1
Inhapi,2013Q3,2
Inhapi,2013Q4,1
Inhapi,2014Q1,2
Inhapi,2014Q2,5
Inhapi,2014Q3,1
Inhapi,2014Q4,4
Inhapi,2015Q1,2
Inhapi,2015Q2,2
Inhapi,2015Q4,1
Inhapi,2016Q2,1
Inhapi,2016Q3,3
Inhapi,2016Q4,1
Inhapi,2017Q1,2
Inhapi,2017Q2,1
Inhapi,2017Q3,2
Inhapi,2017Q4,4
Inhapi,2018Q1,4
Inhapi,2018Q2,2
Inhapi,2018Q3,1
Inhapi,2018Q4,2
Inhapi,2019Q1,4
Inhapi,2019Q3,2
Inhapi,2019Q4,2
Inhapi,2020Q3,3
Inhapi,2021Q2,1
Inhapi,2021Q3,1
Inhapi,2021Q4,3
Inhapi,2022Q1,2
Inhapi,2022Q3,1
Inhapi,2022Q4,2
Inhapi,2023Q1,2
Inhapi,2023Q2,1
Inhapi,2023Q4,3
Inhapi,2024Q1,2
Inhapi,2024Q2,1
Inhapi,2024Q3,1
Jacaré dos Homens,2013Q2,1
Jacaré dos Homens,2013Q3,1
Jacaré dos Homens,2014Q1,1
Jacaré dos Homens,2014Q4,1
Jacaré dos Homens,2015Q2,1
Jacaré dos Homens,2015Q3,1
Jacaré dos Homens,2015Q4,1
Jacaré dos Homens,2017Q3,4
Jacaré dos Homens,2019Q1,1
Jacaré dos Homens,2020Q4,3
Jacaré dos Homens,2021Q3,1
Jacaré dos Homens,2023Q1,1
Jacuípe,2012Q4,1
Jacuípe,2013Q1,2
Jacuípe,2013Q4,1
Jacuípe,2014Q1,3
Jacuípe,2014Q4,1
Jacuípe,2015Q1,1
Jacuípe,2015Q4,1
Jacuípe,2016Q2,2
Jacuípe,2017Q1,1
Jacuípe,2017Q2,2
Jacuípe,2017Q3,2
Jacuípe,2018Q1,3
Jacuípe,2019Q3,1
Jacuípe,2019Q4,1
Jacuípe,2020Q3,2
Jacuípe,2020Q4,1
Jacuípe,2021Q1,1
Jacuípe,2022Q3,1
Jacuípe,2023Q1,1
Jacuípe,2025Q1,1
Japaratinga,2013Q1,2
Japaratinga,2013Q2,3
Japaratinga,2013Q3,1
Japaratinga,2013Q4,2
Japaratinga,2014Q2,1
Japaratinga,2014Q3,1
Japaratinga,2015Q1,2
Japaratinga,2015Q4,2
Japaratinga,2016Q1,1
Japaratinga,2016Q4,1
Japaratinga,2017Q2,1
Japaratinga,2017Q3,1
Japaratinga,2018Q1,2
Japaratinga,2018Q2,1
Japaratinga,2018Q3,1
Japaratinga,2019Q1,1
Japaratinga,2019Q2,1
Japaratinga,2019Q3,5
Japaratinga,2019Q4,2
Japaratinga,2020Q1,2
Japaratinga,2020Q2,1
Japaratinga,2020Q4,1
Japaratinga,2021Q1,1
Japaratinga,2021Q2,1
Japaratinga,2022Q1,1
Japaratinga,2022Q4,1
Japaratinga,2023Q2,1
Japaratinga,2023Q3,1
Japaratinga,2024Q1,1
Japaratinga,2024Q2,3
Japaratinga,2024Q4,2
Japaratinga,2025Q1,1
Japaratinga,2025Q2,2
Japaratinga,2025Q4,1
Japaratinga,2026Q1,2
Jaramataia,2012Q1,1
Jaramataia,2012Q2,2
Jaramataia,2012Q3,4
Jaramataia,2012Q4,1
Jaramataia,2013Q1,1
Jaramataia,2013Q4,2
Jaramataia,2014Q1,1
Jaramataia,2014Q2,1
Jaramataia,2014Q4,3
Jaramataia,2015Q1,1
Jaramataia,2015Q3,1
Jaramataia,2016Q1,2
Jaramataia,2016Q4,4
Jaramataia,2017Q2,1
Jaramataia,2018Q2,1
Jaramataia,2018Q4,1
Jaramataia,2019Q1,1
Jaramataia,2019Q2,1
Jaramataia,2019Q3,1
Jaramataia,2019Q4,1
Jaramataia,2020Q4,2
Jaramataia,2021Q1,1
Jaramataia,2021Q4,2
Jaramataia,2023Q4,2
Jaramataia,2024Q4,1
Jaramataia,2025Q4,1
Jequiá da Praia,2012Q1,1
Jequiá da Praia,2014Q1,3
Jequiá da Praia,2014Q3,5
Jequiá da Praia,2015Q4,1
Jequiá da Praia,2016Q1,1
Jequiá da Praia,2016Q2,1
Jequiá da Praia,2016Q3,1
Jequiá da Praia,2016Q4,3
Jequiá da Praia,2017Q1,1
Jequiá da Praia,2017Q2,2
Jequiá da Praia,2017Q3,1
Jequiá da Praia,2017Q4,1
Jequiá da Praia,2018Q1,1
Jequiá da Praia,2018Q3,1
Jequiá da Praia,2018Q4,1
Jequiá da Praia,2020Q1,3
Jequiá da Praia,2020Q3,1
Jequiá da Praia,2020Q4,2
Jequiá da Praia,2021Q2,1
Jequiá da Praia,2022Q1,1
Jequiá da Praia,2025Q1,1
Jequiá da Praia,2025Q4,1
Joaquim Gomes,2012Q1,4
Joaquim Gomes,2012Q2,8
Joaquim Gomes,2012Q3,9
Joaquim Gomes,2012Q4,5
Joaquim Gomes,2013Q1,8
Joaquim Gomes,2013Q2,9
Joaquim Gomes,2013Q3,6
Joaquim Gomes,2013Q4,5
Joaquim Gomes,2014Q1,5
Joaquim Gomes,2014Q2,5
Joaquim Gomes,2014Q3,1
Joaquim Gomes,2014Q4,2
Joaquim Gomes,2015Q1,5
Joaquim Gomes,2015Q2,4
Joaquim Gomes,2015Q3,3
Joaquim Gomes,2015Q4,10
Joaquim Gomes,2016Q1,1
Joaquim Gomes,2016Q2,4
Joaquim Gomes,2016Q3,1
Joaquim Gomes,2016Q4,2
Joaquim Gomes,2017Q1,6
Joaquim Gomes,2017Q2,1
Joaquim Gomes,2017Q3,3
Joaquim Gomes,2017Q4,6
Joaquim Gomes,2018Q1,3
Joaquim Gomes,2018Q2,1
Joaquim Gomes,2018Q4,1
Joaquim Gomes,2019Q1,2
Joaquim Gomes,2019Q2,1
Joaquim Gomes,2019Q3,3
Joaquim Gomes,2019Q4,1
Joaquim Gomes,2020Q1,5
Joaquim Gomes,2020Q2,2
Joaquim Gomes,2021Q1,4
Joaquim Gomes,2021Q2,1
Joaquim Gomes,2021Q3,3
Joaquim Gomes,2021Q4,2
Joaquim Gomes,2022Q1,2
Joaquim Gomes,2022Q2,1
Joaquim Gomes,2022Q3,2
Joaquim Gomes,2022Q4,1
Joaquim Gomes,2023Q1,1
Joaquim Gomes,2023Q3,2
Joaquim Gomes,2023Q4,2
Joaquim Gomes,2024Q2,1
Joaquim Gomes,2024Q3,1
Joaquim Gomes,2025Q2,4
Joaquim Gomes,2025Q3,3
Joaquim Gomes,2026Q1,1
Jundiá,2012Q1,1
Jundiá,2012Q3,1
Jundiá,2012Q4,2
Jundiá,2014Q2,1
Jundiá,2014Q3,1
Jundiá,2014Q4,2
Jundiá,2015Q1,3
Jundiá,2015Q3,1
Jundiá,2015Q4,1
Jundiá,2016Q4,2
Jundiá,2017Q1,1
Jundiá,2017Q3,3
Jundiá,2017Q4,1
Jundiá,2018Q1,1
Jundiá,2018Q4,1
Jundiá,2020Q1,1
Jundiá,2020Q4,2
Jundiá,2022Q2,1
Jundiá,2023Q2,1
Jundiá,2024Q2,1
Jundiá,2026Q2,1
Junqueiro,2012Q1,3
Junqueiro,2012Q3,1
Junqueiro,2012Q4,1
Junqueiro,2013Q1,5
Junqueiro,2013Q2,3
Junqueiro,2013Q3,2
Junqueiro,2013Q4,4
Junqueiro,2014Q1,7
Junqueiro,2014Q2,4
Junqueiro,2014Q3,1
Junqueiro,2014Q4,4
Junqueiro,2015Q1,2
Junqueiro,2015Q2,1
Junqueiro,2015Q3,2
Junqueiro,2015Q4,4
Junqueiro,2016Q1,4
Junqueiro,2016Q2,3
Junqueiro,2016Q3,4
Junqueiro,2016Q4,1
Junqueiro,2017Q1,6
Junqueiro,2017Q3,2
Junqueiro,2018Q1,1
Junqueiro,2018Q3,2
Junqueiro,2018Q4,2
Junqueiro,2019Q1,2
Junqueiro,2019Q2,1
Junqueiro,2019Q3,1
Junqueiro,2019Q4,2
Junqueiro,2020Q1,2
Junqueiro,2020Q2,3
Junqueiro,2020Q3,3
Junqueiro,2020Q4,5
Junqueiro,2021Q2,3
Junqueiro,2021Q3,1
Junqueiro,2021Q4,2
Junqueiro,2022Q1,3
Junqueiro,2022Q2,1
Junqueiro,2022Q3,1
Junqueiro,2023Q2,2
Junqueiro,2024Q1,1
Junqueiro,2024Q2,1
Junqueiro,2024Q3,1
Junqueiro,2025Q1,1
Junqueiro,2026Q1,4
Lagoa da Canoa,2012Q1,1
Lagoa da Canoa,2012Q2,4
Lagoa da Canoa,2012Q3,2
Lagoa da Canoa,2012Q4,5
Lagoa da Canoa,2013Q1,2
Lagoa da Canoa,2013Q2,1
Lagoa da Canoa,2013Q3,4
Lagoa da Canoa,2013Q4,1
Lagoa da Canoa,2014Q1,3
Lagoa da Canoa,2014Q2,7
Lagoa da Canoa,2014Q3,4
Lagoa da Canoa,2014Q4,1
Lagoa da Canoa,2015Q1,3
Lagoa da Canoa,2015Q2,1
Lagoa da Canoa,2015Q3,2
Lagoa da Canoa,2015Q4,2
Lagoa da Canoa,2016Q1,1
Lagoa da Canoa,2016Q2,4
Lagoa da Canoa,2016Q4,2
Lagoa da Canoa,2017Q1,6
Lagoa da Canoa,2017Q2,3
Lagoa da Canoa,2017Q3,2
Lagoa da Canoa,2017Q4,5
Lagoa da Canoa,2018Q1,1
Lagoa da Canoa,2018Q2,5
Lagoa da Canoa,2018Q3,1
Lagoa da Canoa,2019Q1,3
Lagoa da Canoa,2019Q2,2
Lagoa da Canoa,2019Q3,1
Lagoa da Canoa,2019Q4,1
Lagoa da Canoa,2020Q1,5
Lagoa da Canoa,2020Q2,1
Lagoa da Canoa,2020Q4,1
Lagoa da Canoa,2021Q1,3
Lagoa da Canoa,2021Q3,3
Lagoa da Canoa,2021Q4,3
Lagoa da Canoa,2022Q1,1
Lagoa da Canoa,2022Q2,2
Lagoa da Canoa,2022Q3,1
Lagoa da Canoa,2022Q4,4
Lagoa da Canoa,2023Q1,2
Lagoa da Canoa,2023Q3,1
Lagoa da Canoa,2023Q4,1
Lagoa da Canoa,2024Q1,2
Lagoa da Canoa,2024Q2,2
Lagoa da Canoa,2024Q3,4
Lagoa da Canoa,2024Q4,1
Lagoa da Canoa,2025Q1,1
Lagoa da Canoa,2025Q2,3
Lagoa da Canoa,2025Q3,4
Lagoa da Canoa,2025Q4,1
Lagoa da Canoa,2026Q1,1
Lagoa da Canoa,2026Q2,1
Limoeiro de Anadia,2012Q1,2
Limoeiro de Anadia,2012Q2,1
Limoeiro de Anadia,2013Q1,4
Limoeiro de Anadia,2013Q2,5
Limoeiro de Anadia,2013Q3,2
Limoeiro de Anadia,2013Q4,4
Limoeiro de Anadia,2014Q1,2
Limoeiro de Anadia,2014Q2,2
Limoeiro de Anadia,2014Q4,4
Limoeiro de Anadia,2015Q1,4
Limoeiro de Anadia,2015Q2,3
Limoeiro de Anadia,2015Q3,1
Limoeiro de Anadia,2016Q1,3
Limoeiro de Anadia,2016Q2,8
Limoeiro de Anadia,2016Q4,3
Limoeiro de Anadia,2017Q1,2
Limoeiro de Anadia,2017Q2,2
Limoeiro de Anadia,2018Q1,3
Limoeiro de Anadia,2018Q2,2
Limoeiro de Anadia,2018Q3,1
Limoeiro de Anadia,2018Q4,3
Limoeiro de Anadia,2019Q1,1
Limoeiro de Anadia,2019Q4,1
Limoeiro de Anadia,2020Q1,1
Limoeiro de Anadia,2020Q2,1
Limoeiro de Anadia,2020Q3,1
Limoeiro de Anadia,2020Q4,1
Limoeiro de Anadia,2021Q1,5
Limoeiro de Anadia,2021Q2,3
Limoeiro de Anadia,2021Q4,1
Limoeiro de Anadia,2023Q2,1
Limoeiro de Anadia,2023Q4,1
Limoeiro de Anadia,2024Q1,3
Limoeiro de Anadia,2024Q3,1
Limoeiro de Anadia,2025Q2,1
Limoeiro de Anadia,2026Q1,2
Maceió,2012Q1,224
Maceió,2012Q2,217
Maceió,2012Q3,163
Maceió,2012Q4,170
Maceió,2013Q1,225
Maceió,2013Q2,198
Maceió,2013Q3,162
Maceió,2013Q4,210
Maceió,2014Q1,210
Maceió,2014Q2,183
Maceió,2014Q3,140
Maceió,2014Q4,151
Maceió,2015Q1,146
Maceió,2015Q2,127
Maceió,2015Q3,121
Maceió,2015Q4,119
Maceió,2016Q1,94
Maceió,2016Q2,95
Maceió,2016Q3,124
Maceió,2016Q4,142
Maceió,2017Q1,199
Maceió,2017Q2,133
Maceió,2017Q3,123
Maceió,2017Q4,134
Maceió,2018Q1,123
Maceió,2018Q2,107
Maceió,2018Q3,122
Maceió,2018Q4,101
Maceió,2019Q1,84
Maceió,2019Q2,60
Maceió,2019Q3,67
Maceió,2019Q4,80
Maceió,2020Q1,106
Maceió,2020Q2,80
Maceió,2020Q3,71
Maceió,2020Q4,110
Maceió,2021Q1,87
Maceió,2021Q2,65
Maceió,2021Q3,71
Maceió,2021Q4,83
Maceió,2022Q1,78
Maceió,2022Q2,94
Maceió,2022Q3,99
Maceió,2022Q4,95
Maceió,2023Q1,86
Maceió,2023Q2,113
Maceió,2023Q3,86
